Matryx,https://coinmarketcap.com/currencies/matryx/,0.952657
Havven,https://coinmarketcap.com/currencies/havven/,0.366053
LinkEye,https://coinmarketcap.com/currencies/linkeye/,0.0365282
TomoChain,https://coinmarketcap.com/currencies/tomochain/,0.397795
CPChain,https://coinmarketcap.com/currencies/cpchain/,0.0956369
Crown,https://coinmarketcap.com/currencies/crown/,1.18885
Odyssey,https://coinmarketcap.com/currencies/odyssey/,0.0104807
Humaniq,https://coinmarketcap.com/currencies/humaniq/,0.127898
Viberate,https://coinmarketcap.com/currencies/viberate/,0.124495
Lykke,https://coinmarketcap.com/currencies/lykke/,0.0643766
UpToken,https://coinmarketcap.com/currencies/uptoken/,0.148831
PotCoin,https://coinmarketcap.com/currencies/potcoin/,0.0918869
Shift,https://coinmarketcap.com/currencies/shift/,1.69623
Flash,https://coinmarketcap.com/currencies/flash/,0.0220888
DeepOnion,https://coinmarketcap.com/currencies/deeponion/,1.65262
Elastic,https://coinmarketcap.com/currencies/elastic/,0.216503
TokenCard,https://coinmarketcap.com/currencies/tokencard/,0.786173
Pepe Cash,https://coinmarketcap.com/currencies/pepe-cash/,0.0277162
SunContract,https://coinmarketcap.com/currencies/suncontract/,0.168394
Dai,https://coinmarketcap.com/currencies/dai/,1.02218
DECENT,https://coinmarketcap.com/currencies/decent/,0.375677
YOYOW,https://coinmarketcap.com/currencies/yoyow/,0.0770587
Medicalchain,https://coinmarketcap.com/currencies/medical-chain/,0.10398
U.CASH,https://coinmarketcap.com/currencies/ucash/,0.0104238
Lunyr,https://coinmarketcap.com/currencies/lunyr/,8.35706
Fortuna,https://coinmarketcap.com/currencies/fortuna/,0.0479965
Decision Token,https://coinmarketcap.com/currencies/decision-token/,0.59551
STK,https://coinmarketcap.com/currencies/stk/,0.0557054
Bean Cash,https://coinmarketcap.com/currencies/bean-cash/,0.00781558
Steem Dollars,https://coinmarketcap.com/currencies/steem-dollars/,1.69504
Datum,https://coinmarketcap.com/currencies/datum/,0.0226261
Hive Project,https://coinmarketcap.com/currencies/hive-project/,0.0501396
Electrify.Asia,https://coinmarketcap.com/currencies/electrifyasia/,0.0685837
ECC,https://coinmarketcap.com/currencies/eccoin/,0.000740798
Bankex,https://coinmarketcap.com/currencies/bankex/,0.268058
Blockport,https://coinmarketcap.com/currencies/blockport/,0.355908
Safe Exchange...,https://coinmarketcap.com/currencies/safe-exchange-coin/,0.0119648
Cofound.it,https://coinmarketcap.com/currencies/cofound-it/,0.0561181
Internet Node...,https://coinmarketcap.com/currencies/internet-node-token/,0.121293
Zeepin,https://coinmarketcap.com/currencies/zeepin/,0.0615884
Everex,https://coinmarketcap.com/currencies/everex/,1.09569
WhiteCoin,https://coinmarketcap.com/currencies/whitecoin/,0.0724031
Spectre.ai Di...,https://coinmarketcap.com/currencies/spectre-dividend/,0.219335
E-Dinar Coin,https://coinmarketcap.com/currencies/e-dinar-coin/,0.0195583
I/O Coin,https://coinmarketcap.com/currencies/iocoin/,1.04159
adToken,https://coinmarketcap.com/currencies/adtoken/,0.0286262
Linda,https://coinmarketcap.com/currencies/linda/,0.00193996
QunQun,https://coinmarketcap.com/currencies/qunqun/,0.0247558
Refereum,https://coinmarketcap.com/currencies/refereum/,0.00722828
Mooncoin,https://coinmarketcap.com/currencies/mooncoin/,7.52996e-05
NoLimitCoin,https://coinmarketcap.com/currencies/nolimitcoin/,0.0817291
BlackCoin,https://coinmarketcap.com/currencies/blackcoin/,0.217206
ATMChain,https://coinmarketcap.com/currencies/attention-token-of-media/,0.00355862
Uquid Coin,https://coinmarketcap.com/currencies/uquid-coin/,1.65673
Republic Prot...,https://coinmarketcap.com/currencies/republic-protocol/,0.0360189
SwftCoin,https://coinmarketcap.com/currencies/swftcoin/,0.00937708
